CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CODE_GENDER_F,CODE_GENDER_M,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_N,FLAG_OWN_REALTY_Y,STATUS
0,112500.0,1,1,1,2,-23419,365243,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-14070,-209,1,0,1,0,2,2.0,0,1,0,1,0,1,0
0,180000.0,2,1,4,2,-14070,-209,1,0,1,0,2,2.0,0,1,0,1,0,1,0
1,292500.0,2,1,1,0,-13284,-4439,1,0,0,0,3,2.0,1,0,0,1,0,1,0
1,292500.0,2,1,1,0,-13284,-4439,1,0,0,0,3,2.0,1,0,0,1,0,1,0
1,292500.0,2,1,1,0,-13284,-4439,1,0,0,0,3,2.0,1,0,0,1,0,1,0
1,292500.0,2,1,1,0,-13284,-4439,1,0,0,0,3,2.0,1,0,0,1,0,1,0
0,129150.0,2,1,0,2,-13742,-2308,1,0,0,0,2,1.0,1,0,1,0,0,1,0
0,129150.0,2,1,0,2,-13742,-2308,1,0,0,0,2,1.0,1,0,1,0,0,1,0
0,129150.0,2,1,0,2,-13742,-2308,1,0,0,0,2,1.0,1,0,1,0,0,1,0
0,129150.0,2,1,0,2,-13742,-2308,1,0,0,0,2,1.0,1,0,1,0,0,1,0
0,112500.0,2,0,3,2,-9780,-786,1,1,0,0,1,2.0,0,1,1,0,0,1,0
1,225000.0,2,1,4,2,-14283,-1609,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,225000.0,2,1,4,2,-14283,-1609,1,0,0,0,5,3.0,0,1,0,1,0,1,0
2,270000.0,2,2,4,2,-15027,-1274,1,0,1,0,5,4.0,0,1,0,1,0,1,0
2,270000.0,2,2,4,2,-15027,-1274,1,0,1,0,5,4.0,0,1,0,1,0,1,0
2,900000.0,2,3,4,2,-9889,-1000,1,0,0,0,5,4.0,0,1,0,1,0,1,0
2,900000.0,2,3,4,2,-9889,-1000,1,0,0,0,5,4.0,0,1,0,1,0,1,0
2,900000.0,2,3,4,2,-9889,-1000,1,0,0,0,5,4.0,0,1,0,1,0,1,1
2,900000.0,2,3,4,2,-9889,-1000,1,0,0,0,5,4.0,0,1,0,1,0,1,0
2,900000.0,2,3,4,2,-9889,-1000,1,0,0,0,5,4.0,0,1,0,1,0,1,1
1,112500.0,2,3,4,2,-8963,-1486,1,0,1,0,4,3.0,1,0,1,0,0,1,0
1,112500.0,2,3,4,2,-8963,-1486,1,0,1,0,4,3.0,1,0,1,0,0,1,0
1,112500.0,2,3,4,2,-8963,-1486,1,0,1,0,4,3.0,1,0,1,0,0,1,0
1,112500.0,2,3,4,2,-8963,-1486,1,0,1,0,4,3.0,1,0,1,0,0,1,0
2,103500.0,2,1,1,2,-13414,-1700,1,1,0,0,3,3.0,1,0,0,1,0,1,0
0,90000.0,1,1,4,2,-24230,365243,1,0,0,0,0,2.0,0,1,0,1,1,0,0
0,90000.0,1,1,4,2,-24230,365243,1,0,0,0,0,2.0,0,1,0,1,1,0,0
0,67500.0,2,1,3,1,-19360,-1912,1,0,0,0,3,2.0,1,0,1,0,1,0,0
1,270000.0,2,1,4,2,-10119,-1244,1,1,0,0,2,3.0,0,1,0,1,0,1,0
0,67500.0,1,1,0,2,-22452,365243,1,0,0,0,0,1.0,1,0,1,0,0,1,0
0,67500.0,1,1,0,2,-22452,365243,1,0,0,0,0,1.0,1,0,1,0,0,1,1
0,135000.0,2,1,3,2,-21171,-1563,1,0,1,0,1,2.0,1,0,1,0,0,1,0
0,337500.0,1,1,4,2,-20897,365243,1,0,0,0,0,2.0,1,0,0,1,1,0,0
1,135000.0,2,3,4,2,-15013,-3846,1,0,0,0,1,3.0,0,1,0,1,0,1,0
1,135000.0,2,3,4,2,-15013,-3846,1,0,0,0,1,3.0,0,1,0,1,0,1,0
1,135000.0,2,3,4,2,-15013,-3846,1,0,0,0,1,3.0,0,1,0,1,0,1,0
0,121500.0,2,1,4,2,-14869,-6904,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,121500.0,2,1,4,2,-14869,-6904,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,121500.0,2,1,4,2,-14869,-6904,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,121500.0,2,1,4,2,-14869,-6904,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,121500.0,2,1,4,2,-14869,-6904,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,121500.0,2,1,4,2,-14869,-6904,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,121500.0,2,1,4,2,-14869,-6904,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,135000.0,2,1,4,2,-18776,-2674,1,0,0,0,0,2.0,0,1,0,1,0,1,0
0,225000.0,2,1,3,2,-12311,-2461,1,1,1,0,1,2.0,0,1,0,1,0,1,0
0,225000.0,2,1,3,2,-12311,-2461,1,1,1,0,1,2.0,0,1,0,1,0,1,0
0,225000.0,2,1,3,2,-12311,-2461,1,1,1,0,1,2.0,0,1,0,1,0,1,0
0,225000.0,2,1,3,2,-12311,-2461,1,1,1,0,1,2.0,0,1,0,1,0,1,0
0,225000.0,2,1,3,2,-12311,-2461,1,1,1,0,1,2.0,0,1,0,1,0,1,0
0,216000.0,2,1,4,2,-15569,-1639,1,1,0,0,4,2.0,1,0,1,0,0,1,0
0,216000.0,2,1,4,2,-15569,-1639,1,1,0,0,4,2.0,1,0,1,0,0,1,0
0,216000.0,2,1,4,2,-15569,-1639,1,1,0,0,4,2.0,1,0,1,0,0,1,0
0,216000.0,2,1,4,2,-15569,-1639,1,1,0,0,4,2.0,1,0,1,0,0,1,0
0,216000.0,2,1,4,2,-15569,-1639,1,1,0,0,4,2.0,1,0,1,0,0,1,0
0,216000.0,2,1,4,2,-15569,-1639,1,1,0,0,4,2.0,1,0,1,0,0,1,0
0,216000.0,2,1,4,2,-15569,-1639,1,1,0,0,4,2.0,1,0,1,0,0,1,0
2,180000.0,2,1,4,2,-12821,-5657,1,0,0,0,1,4.0,1,0,1,0,0,1,0
2,180000.0,2,1,4,2,-12821,-5657,1,0,0,0,1,4.0,1,0,1,0,0,1,0
0,135000.0,2,1,4,2,-22170,-1121,1,1,1,0,1,2.0,0,1,1,0,0,1,0
0,135000.0,2,1,4,2,-22170,-1121,1,1,1,0,1,2.0,0,1,1,0,0,1,0
1,162000.0,2,3,4,1,-11045,-939,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,162000.0,2,3,4,1,-11045,-939,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,162000.0,2,3,4,1,-11045,-939,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,162000.0,2,3,4,1,-11045,-939,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,162000.0,2,3,4,1,-11045,-939,1,0,0,0,0,3.0,0,1,1,0,1,0,0
0,103500.0,1,3,4,2,-23409,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-17637,-5276,1,0,0,0,5,2.0,0,1,0,1,0,1,0
0,202500.0,2,3,4,2,-17279,-4363,1,1,1,0,6,2.0,1,0,1,0,0,1,0
0,202500.0,2,3,4,2,-17279,-4363,1,1,1,0,6,2.0,1,0,1,0,0,1,0
0,202500.0,2,3,4,2,-17279,-4363,1,1,1,0,6,2.0,1,0,1,0,0,1,0
0,225000.0,2,1,4,2,-12148,-847,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,225000.0,2,1,4,2,-12148,-847,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,202500.0,2,1,4,2,-16958,-298,1,0,0,0,0,2.0,0,1,1,0,0,1,1
0,202500.0,2,1,4,2,-16958,-298,1,0,0,0,0,2.0,0,1,1,0,0,1,0
0,202500.0,2,1,4,2,-16958,-298,1,0,0,0,0,2.0,0,1,1,0,0,1,0
0,225000.0,2,3,4,2,-17115,-2109,1,0,0,0,5,2.0,0,1,0,1,0,1,0
1,166500.0,2,3,4,2,-15861,-1379,1,1,1,0,6,3.0,1,0,1,0,0,1,0
0,270000.0,2,3,4,2,-11944,-2262,1,0,0,0,1,2.0,0,1,1,0,0,1,0
0,270000.0,2,3,4,2,-11944,-2262,1,0,0,0,1,2.0,0,1,1,0,0,1,0
0,99000.0,2,1,4,2,-15291,-4681,1,0,0,0,3,2.0,1,0,1,0,0,1,0
0,135000.0,2,1,4,2,-14803,-224,1,0,0,0,2,2.0,0,1,0,1,0,1,0
0,441000.0,2,3,1,2,-14593,-635,1,1,1,0,5,1.0,0,1,0,1,0,1,0
0,441000.0,2,3,1,2,-14593,-635,1,1,1,0,5,1.0,0,1,0,1,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
2,67500.0,2,1,1,2,-13868,-3008,1,1,0,0,3,3.0,1,0,1,0,0,1,0
0,225000.0,2,3,4,2,-14729,-3251,1,0,0,0,1,2.0,0,1,0,1,1,0,0
0,234000.0,2,1,3,2,-14660,-1060,1,0,0,0,1,2.0,1,0,0,1,0,1,0
0,234000.0,2,1,3,2,-14660,-1060,1,0,0,0,1,2.0,1,0,0,1,0,1,0
0,67500.0,3,1,4,2,-17876,-2354,1,1,1,0,0,2.0,1,0,1,0,0,1,0
0,67500.0,3,1,4,2,-17876,-2354,1,1,1,0,0,2.0,1,0,1,0,0,1,0
3,157500.0,2,3,4,2,-12843,-755,1,0,0,0,4,5.0,1,0,0,1,0,1,0
3,157500.0,2,3,4,2,-12843,-755,1,0,0,0,4,5.0,1,0,0,1,0,1,0
3,157500.0,2,3,4,2,-12843,-755,1,0,0,0,4,5.0,1,0,0,1,0,1,0
3,157500.0,2,3,4,2,-12843,-755,1,0,0,0,4,5.0,1,0,0,1,0,1,0
3,157500.0,2,3,4,2,-12843,-755,1,0,0,0,4,5.0,1,0,0,1,0,1,0
0,67500.0,2,2,4,2,-12840,-1213,1,1,1,0,0,2.0,1,0,1,0,0,1,0
0,270000.0,1,1,0,2,-22030,365243,1,0,0,0,0,1.0,1,0,1,0,0,1,1
0,270000.0,1,1,0,2,-22030,365243,1,0,0,0,0,1.0,1,0,1,0,0,1,0
0,270000.0,2,1,4,2,-13649,-1259,1,1,1,0,0,2.0,0,1,0,1,0,1,0
0,135000.0,2,1,0,0,-9632,-1943,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,0,-9632,-1943,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,0,-9632,-1943,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,67500.0,2,1,1,2,-19592,-3131,1,0,0,0,0,1.0,1,0,1,0,0,1,0
1,157500.0,2,1,4,2,-11028,-133,1,1,1,0,2,3.0,0,1,1,0,0,1,0
0,225000.0,2,3,4,2,-20017,-2020,1,0,0,0,2,2.0,0,1,0,1,0,1,1
1,315000.0,3,1,0,1,-17293,-1229,1,0,0,0,0,2.0,1,0,1,0,0,1,1
1,315000.0,3,1,0,1,-17293,-1229,1,0,0,0,0,2.0,1,0,1,0,0,1,0
0,202500.0,2,1,4,2,-18406,-5961,1,1,1,0,2,2.0,0,1,0,1,0,1,0
0,202500.0,2,1,4,2,-18406,-5961,1,1,1,0,2,2.0,0,1,0,1,0,1,0
0,157500.0,2,1,4,2,-17474,-1152,1,0,0,0,1,2.0,0,1,1,0,0,1,0
0,157500.0,2,1,4,2,-17474,-1152,1,0,0,0,1,2.0,0,1,1,0,0,1,0
0,157500.0,2,1,4,2,-17474,-1152,1,0,0,0,1,2.0,0,1,1,0,0,1,0
0,157500.0,2,1,4,2,-17474,-1152,1,0,0,0,1,2.0,0,1,1,0,0,1,0
0,157500.0,2,1,4,2,-17474,-1152,1,0,0,0,1,2.0,0,1,1,0,0,1,0
0,90000.0,2,3,4,2,-20736,-6615,1,1,1,0,1,2.0,0,1,0,1,0,1,0
0,270000.0,2,1,4,2,-18037,-7953,1,0,0,0,0,2.0,0,1,0,1,0,1,0
0,90000.0,1,1,4,2,-24784,365243,1,0,0,0,0,2.0,1,0,0,1,0,1,0
0,157500.0,2,3,3,2,-8300,-1137,1,0,0,0,1,2.0,0,1,1,0,0,1,0
2,135000.0,2,1,4,2,-14195,-1305,1,0,1,0,4,4.0,1,0,1,0,0,1,1
2,135000.0,2,1,4,2,-14195,-1305,1,0,1,0,4,4.0,1,0,1,0,0,1,1
0,157500.0,2,1,4,2,-14059,-1379,1,1,0,0,2,2.0,0,1,1,0,0,1,0
0,202500.0,2,1,4,2,-11003,-1897,1,0,0,0,1,2.0,0,1,0,1,0,1,0
0,270000.0,2,1,3,2,-19482,-1198,1,0,0,0,3,2.0,1,0,0,1,0,1,0
2,121500.0,2,1,4,2,-10939,-2247,1,0,0,0,3,4.0,1,0,1,0,0,1,0
0,112500.0,2,3,0,2,-14446,-3161,1,0,0,0,0,1.0,1,0,1,0,0,1,1
0,112500.0,2,3,0,2,-14446,-3161,1,0,0,0,0,1.0,1,0,1,0,0,1,1
0,112500.0,2,3,0,2,-14446,-3161,1,0,0,0,0,1.0,1,0,1,0,0,1,0
0,112500.0,2,3,0,2,-14446,-3161,1,0,0,0,0,1.0,1,0,1,0,0,1,0
0,112500.0,2,3,0,2,-14446,-3161,1,0,0,0,0,1.0,1,0,1,0,0,1,0
0,112500.0,2,3,0,2,-14446,-3161,1,0,0,0,0,1.0,1,0,1,0,0,1,1
0,180000.0,2,3,0,0,-9848,-1244,1,0,1,0,6,1.0,0,1,1,0,0,1,0
0,180000.0,2,3,0,0,-9848,-1244,1,0,1,0,6,1.0,0,1,1,0,0,1,0
0,180000.0,2,1,4,2,-16829,-3542,1,0,0,0,1,2.0,0,1,0,1,0,1,0
0,225000.0,2,3,0,2,-16864,-102,1,0,0,1,4,1.0,1,0,1,0,0,1,0
0,225000.0,2,3,0,2,-16864,-102,1,0,0,1,4,1.0,1,0,1,0,0,1,0
0,162000.0,2,3,1,2,-15652,-3404,1,1,1,0,6,1.0,1,0,0,1,0,1,0
0,135000.0,2,3,4,2,-17367,-4546,1,0,0,0,6,2.0,0,1,1,0,0,1,0
0,135000.0,2,3,4,2,-17367,-4546,1,0,0,0,6,2.0,0,1,1,0,0,1,1
0,76500.0,1,1,3,2,-22767,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,0
2,315000.0,2,1,0,2,-11054,-421,1,0,0,0,5,3.0,1,0,1,0,1,0,0
2,315000.0,2,1,0,2,-11054,-421,1,0,0,0,5,3.0,1,0,1,0,1,0,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,225000.0,2,3,4,2,-10029,-2705,1,0,0,0,0,4.0,1,0,1,0,0,1,0
0,90000.0,3,1,1,1,-16312,-3389,1,0,0,0,6,1.0,1,0,1,0,0,1,0
2,270000.0,2,1,4,0,-14952,-283,1,0,1,0,2,4.0,0,1,1,0,1,0,0
0,202500.0,1,1,4,2,-21456,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,1
0,202500.0,1,1,4,2,-21456,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,0
0,216000.0,2,1,4,2,-15477,-436,1,0,0,0,6,2.0,1,0,1,0,1,0,0
0,117000.0,2,1,4,2,-9409,-1029,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,117000.0,2,1,4,2,-9409,-1029,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,117000.0,2,1,4,2,-9409,-1029,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,117000.0,2,1,4,2,-9409,-1029,1,0,0,0,1,2.0,1,0,1,0,0,1,0
1,243000.0,2,1,0,2,-13345,-5276,1,1,0,0,1,2.0,0,1,1,0,0,1,0
4,540000.0,2,1,4,2,-12043,-3511,1,0,0,0,6,6.0,1,0,0,1,0,1,0
2,450000.0,2,1,4,2,-18089,-1410,1,0,1,0,5,4.0,0,1,0,1,0,1,0
0,225000.0,1,3,1,2,-19606,365243,1,0,0,0,0,1.0,1,0,1,0,0,1,0
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,1
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,1
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,1
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,0
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,1
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,1
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,0
1,202500.0,2,1,1,2,-12440,-503,1,0,1,0,4,2.0,0,1,1,0,0,1,0
0,202500.0,2,1,4,2,-16184,-1722,1,1,1,0,2,2.0,0,1,0,1,0,1,0
0,202500.0,2,1,4,2,-16184,-1722,1,1,1,0,2,2.0,0,1,0,1,0,1,0
0,144000.0,1,3,4,2,-23110,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,144000.0,1,3,4,2,-23110,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,144000.0,1,3,4,2,-23110,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,144000.0,1,3,4,2,-23110,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,45000.0,1,1,4,2,-19041,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
1,90000.0,2,1,1,2,-12316,-291,1,0,0,0,1,2.0,0,1,1,0,0,1,0
1,90000.0,2,1,1,2,-12316,-291,1,0,0,0,1,2.0,0,1,1,0,0,1,1
1,90000.0,2,1,1,2,-12316,-291,1,0,0,0,1,2.0,0,1,1,0,0,1,1
1,90000.0,2,1,1,2,-12316,-291,1,0,0,0,1,2.0,0,1,1,0,0,1,0
1,90000.0,2,1,1,2,-12316,-291,1,0,0,0,1,2.0,0,1,1,0,0,1,1
1,126000.0,2,1,2,2,-19691,-473,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,0,1,-13595,-1387,1,0,0,0,1,1.0,1,0,1,0,1,0,0
1,270000.0,2,1,4,2,-13649,-412,1,0,0,0,0,3.0,0,1,1,0,0,1,0
1,270000.0,2,1,4,2,-13649,-412,1,0,0,0,0,3.0,0,1,1,0,0,1,0
0,202500.0,1,1,3,2,-21064,365243,1,0,0,0,0,2.0,0,1,0,1,0,1,0
0,202500.0,1,1,3,2,-21064,365243,1,0,0,0,0,2.0,0,1,0,1,0,1,0
0,247500.0,2,3,4,2,-16610,-5221,1,0,0,0,4,2.0,1,0,1,0,0,1,0
0,180000.0,2,1,2,2,-17725,-1783,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,180000.0,2,1,2,2,-17725,-1783,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,180000.0,2,1,2,2,-17725,-1783,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,180000.0,2,1,2,2,-17725,-1783,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,180000.0,2,1,2,2,-17725,-1783,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,180000.0,2,1,2,2,-17725,-1783,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,337500.0,2,3,4,2,-18596,-7566,1,0,0,0,5,2.0,0,1,0,1,0,1,0
0,337500.0,2,3,4,2,-18596,-7566,1,0,0,0,5,2.0,0,1,0,1,0,1,0
0,135000.0,2,1,0,2,-20890,-3303,1,0,0,0,1,1.0,1,0,1,0,0,1,0
0,171000.0,1,3,0,2,-21714,365243,1,0,0,0,0,1.0,1,0,1,0,0,1,0
0,171000.0,1,3,0,2,-21714,365243,1,0,0,0,0,1.0,1,0,1,0,0,1,0
0,121500.0,2,1,4,2,-20602,-138,1,0,0,0,3,2.0,1,0,1,0,0,1,0
0,121500.0,2,1,4,2,-20602,-138,1,0,0,0,3,2.0,1,0,1,0,0,1,0
0,121500.0,2,1,4,2,-20602,-138,1,0,0,0,3,2.0,1,0,1,0,0,1,1
1,90000.0,2,1,4,2,-16330,-1387,1,0,0,0,0,3.0,0,1,1,0,0,1,0
1,90000.0,2,1,4,2,-16330,-1387,1,0,0,0,0,3.0,0,1,1,0,0,1,1
0,126000.0,1,1,4,2,-19474,365243,1,0,0,0,0,2.0,0,1,0,1,0,1,0
0,135000.0,2,0,3,2,-15143,-991,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,135000.0,2,0,3,2,-15143,-991,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,135000.0,2,0,3,2,-15143,-991,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,135000.0,2,0,3,2,-15143,-991,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,135000.0,2,0,3,2,-15143,-991,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,135000.0,2,0,3,2,-15143,-991,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,135000.0,2,0,3,2,-15143,-991,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,225000.0,2,3,4,2,-16837,-2848,1,0,0,0,5,2.0,1,0,1,0,1,0,0
0,162000.0,2,3,4,2,-14771,-5921,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,162000.0,2,3,4,2,-14771,-5921,1,0,1,0,0,2.0,1,0,1,0,0,1,1
0,162000.0,2,3,4,2,-14771,-5921,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,162000.0,2,3,4,2,-14771,-5921,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,54000.0,3,1,4,2,-19598,-3303,1,0,0,0,6,2.0,1,0,1,0,0,1,0
0,157500.0,3,3,4,2,-19638,-412,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,157500.0,3,3,4,2,-19638,-412,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,157500.0,3,3,4,2,-19638,-412,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,157500.0,3,3,4,2,-19638,-412,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,270000.0,2,1,1,2,-13383,-991,1,1,1,0,1,1.0,0,1,1,0,0,1,0
0,270000.0,2,1,1,2,-13383,-991,1,1,1,0,1,1.0,0,1,1,0,0,1,0
0,270000.0,2,1,1,2,-13383,-991,1,1,1,0,1,1.0,0,1,1,0,0,1,0
0,270000.0,2,1,1,2,-13383,-991,1,1,1,0,1,1.0,0,1,1,0,0,1,0
0,270000.0,2,1,1,2,-13383,-991,1,1,1,0,1,1.0,0,1,1,0,0,1,0
1,202500.0,2,1,4,2,-14060,-261,1,0,0,0,6,3.0,1,0,1,0,0,1,0
1,202500.0,2,1,4,2,-14060,-261,1,0,0,0,6,3.0,1,0,1,0,0,1,0
1,202500.0,2,1,4,2,-14060,-261,1,0,0,0,6,3.0,1,0,1,0,0,1,0
1,202500.0,2,1,4,2,-14060,-261,1,0,0,0,6,3.0,1,0,1,0,0,1,0
1,202500.0,2,1,4,2,-14060,-261,1,0,0,0,6,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,3,2,-11660,-807,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,112500.0,2,1,3,2,-11660,-807,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,112500.0,2,1,3,2,-11660,-807,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,112500.0,2,1,3,2,-11660,-807,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,112500.0,2,1,3,2,-11660,-807,1,0,0,0,4,3.0,1,0,0,1,0,1,1
1,112500.0,2,1,3,2,-11660,-807,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,112500.0,2,1,3,2,-11660,-807,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
1,405000.0,3,3,4,2,-11532,-4917,1,0,0,0,5,3.0,0,1,0,1,0,1,0
0,90000.0,2,1,4,2,-19310,-1477,1,0,0,0,1,2.0,1,0,1,0,0,1,1
0,90000.0,2,1,4,2,-19310,-1477,1,0,0,0,1,2.0,1,0,1,0,0,1,1
0,90000.0,2,1,4,2,-19310,-1477,1,0,0,0,1,2.0,1,0,1,0,0,1,0
0,315000.0,2,1,3,2,-17995,-4034,1,0,0,0,5,2.0,0,1,1,0,0,1,0
0,315000.0,2,1,3,2,-17995,-4034,1,0,0,0,5,2.0,0,1,1,0,0,1,0
0,315000.0,2,1,3,2,-17995,-4034,1,0,0,0,5,2.0,0,1,1,0,0,1,0
